Tool,Severity,Code,Description,Location,Line
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01233.java,67
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01234.java,66
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01235.java,85
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01236.java,85
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01237.java,85
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01238.java,75
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01239.java,71
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01240.java,75
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01241.java,101
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01242.java,101
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01243.java,101
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01244.java,111
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01245.java,111
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01246.java,103
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01247.java,98
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01248.java,102
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01249.java,102
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01250.java,102
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01251.java,56
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01252.java,53
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01253.java,53
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01254.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01255.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01256.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01257.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01258.java,53
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01259.java,53
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01260.java,53
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01261.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01262.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01263.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01264.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01265.java,56
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01266.java,56
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01267.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01268.java,56
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01269.java,74
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01270.java,72
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01271.java,98
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01272.java,98
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01273.java,98
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01274.java,97
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01275.java,97
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01276.java,97
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01277.java,98
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01278.java,98
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01279.java,98
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01280.java,78
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01281.java,78
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01282.java,78
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01283.java,78
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01284.java,52
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01285.java,67
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01286.java,79
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01287.java,67
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01288.java,67
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01289.java,68
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01290.java,66
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01291.java,112
CodeQL,warning,java/non-static-nested-class,"Test should be made static, since the enclosing instance is not used.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01292.java,115
